ts,co2,humidity,light_level,pir,temperature,co2_level,line_1_period_in,line_1_period_out,line_1_total_in,line_1_total_out,open_windows_all
2025-09-23 22:40:00,482.0,47.0,0.0,0,27.3,Low,0,0,2,2,0
2025-09-23 22:50:00,481.0,47.5,0.0,0,27.3,Low,0,0,2,2,0
2025-09-23 23:00:00,479.0,47.5,0.0,0,27.2,Low,0,0,2,2,0
2025-09-23 23:10:00,476.0,47.5,0.0,0,27.2,Low,0,0,2,2,0
2025-09-23 23:20:00,473.0,47.5,0.0,0,27.2,Low,0,0,2,2,0
2025-09-23 23:30:00,471.0,47.5,0.0,0,27.2,Low,0,0,2,2,0
2025-09-23 23:40:00,471.0,47.5,0.0,0,27.3,Low,0,0,2,2,0
2025-09-23 23:50:00,471.0,47.5,0.0,0,27.2,Low,0,0,2,2,0
2025-09-24 00:00:00,470.0,47.5,0.0,0,27.2,Low,0,0,2,2,0
2025-09-24 00:10:00,469.0,47.5,0.0,0,27.2,Low,0,0,2,2,0
2025-09-24 00:30:00,468.0,47.5,0.0,0,27.2,Low,0,0,2,2,0
2025-09-24 00:40:00,467.0,47.5,0.0,0,27.2,Low,0,0,2,2,0
2025-09-24 00:50:00,467.0,47.5,0.0,0,27.2,Low,0,0,2,2,0
2025-09-24 01:00:00,468.0,47.5,0.0,0,27.2,Low,0,0,2,2,0
2025-09-24 01:10:00,468.0,47.5,0.0,0,27.2,Low,0,0,2,2,0
2025-09-24 01:20:00,468.0,48.0,0.0,0,27.2,Low,0,0,2,2,0
2025-09-24 01:30:00,469.0,48.0,0.0,0,27.2,Low,0,0,2,2,0
2025-09-24 01:40:00,470.0,47.5,0.0,0,27.2,Low,0,0,2,2,0
2025-09-24 01:50:00,469.0,47.5,0.0,0,27.2,Low,0,0,2,2,0
2025-09-24 02:00:00,468.0,48.0,0.0,0,27.2,Low,0,0,2,2,0
2025-09-24 02:10:00,468.0,48.0,0.0,0,27.2,Low,0,0,2,2,0
2025-09-24 02:20:00,468.0,48.0,0.0,0,27.2,Low,0,0,2,2,0
2025-09-24 02:30:00,468.0,48.0,0.0,0,27.1,Low,0,0,2,2,0
2025-09-24 02:40:00,467.0,48.0,0.0,0,27.2,Low,0,0,2,2,0
2025-09-24 02:50:00,466.0,48.0,0.0,0,27.2,Low,0,0,2,2,0
2025-09-24 03:00:00,467.0,48.0,0.0,0,27.2,Low,0,0,2,2,0
2025-09-24 03:10:00,467.0,48.0,0.0,0,27.1,Low,0,0,0,0,0
2025-09-24 03:20:00,467.0,48.0,0.0,0,27.2,Low,0,0,0,0,0
2025-09-24 03:30:00,466.0,48.0,0.0,0,27.1,Low,0,0,0,0,0
2025-09-24 03:40:00,466.0,48.0,0.0,0,27.2,Low,0,0,0,0,0
2025-09-24 03:50:00,466.0,48.0,0.0,0,27.1,Low,0,0,0,0,0
2025-09-24 04:00:00,464.0,48.0,0.0,0,27.1,Low,0,0,0,0,0
2025-09-24 04:10:00,464.0,48.0,0.0,0,27.1,Low,0,0,0,0,0
2025-09-24 04:20:00,465.0,48.0,0.0,0,27.1,Low,0,0,0,0,0
2025-09-24 04:30:00,465.0,48.0,0.0,0,27.1,Low,0,0,0,0,0
2025-09-24 04:40:00,465.0,48.0,0.0,0,27.1,Low,0,0,0,0,0
2025-09-24 04:50:00,464.0,48.0,0.0,0,27.1,Low,0,0,0,0,0
2025-09-24 05:00:00,465.0,48.0,0.0,0,27.1,Low,0,0,0,0,0
2025-09-24 05:10:00,465.0,48.0,0.0,0,27.1,Low,0,0,0,0,0
2025-09-24 05:20:00,466.0,47.5,0.0,0,27.2,Low,0,0,0,0,0
2025-09-24 05:30:00,465.0,47.5,0.0,0,27.2,Low,0,0,0,0,0
2025-09-24 05:40:00,466.0,47.5,0.0,0,27.2,Low,0,0,0,0,0
2025-09-24 05:50:00,469.0,48.0,0.0,0,27.2,Low,0,0,0,0,0
2025-09-24 06:10:00,473.0,47.5,1.0,0,27.2,Low,0,0,0,0,0
2025-09-24 06:20:00,474.0,48.0,1.0,0,27.2,Low,0,0,0,0,0
2025-09-24 06:30:00,473.0,48.0,0.0,0,27.2,Low,0,0,0,0,0
2025-09-24 06:40:00,447.0,48.5,0.0,0,27.3,Low,0,0,0,0,0
2025-09-24 06:50:00,446.0,48.5,0.0,0,27.3,Low,0,0,0,0,0
2025-09-24 07:00:00,446.0,48.5,0.0,0,27.2,Low,0,0,0,0,0
2025-09-24 07:10:00,459.0,48.0,0.5,0,27.2,Low,0,0,0,0,0
2025-09-24 07:20:00,450.0,48.0,0.0,0,27.2,Low,0,0,0,0,0
2025-09-24 07:30:00,450.0,48.0,0.0,0,27.2,Low,0,0,0,0,0
2025-09-24 07:40:00,453.0,48.0,0.0,0,27.2,Low,0,0,0,0,0
2025-09-24 07:50:00,456.0,47.5,0.0,0,27.2,Low,0,0,0,0,0
2025-09-24 08:00:00,459.0,47.5,0.0,0,27.2,Low,0,0,0,0,0
2025-09-24 08:10:00,465.0,48.0,0.0,0,27.2,Low,0,0,0,0,0
2025-09-24 08:20:00,470.0,47.5,1.0,0,27.2,Low,0,0,0,0,0
2025-09-24 08:30:00,475.0,48.0,1.0,0,27.2,Low,0,0,0,0,0
2025-09-24 08:40:00,479.0,48.0,1.0,0,27.3,Low,0,0,0,0,0
2025-09-24 08:50:00,481.0,48.5,1.0,0,27.3,Low,0,0,0,0,0
2025-09-24 09:00:00,483.0,48.5,1.0,0,27.4,Low,0,0,0,0,0
2025-09-24 09:10:00,483.0,48.5,1.0,0,27.4,Low,0,0,0,0,0
2025-09-24 09:20:00,485.0,48.5,1.0,0,27.4,Low,0,0,0,0,0
2025-09-24 09:30:00,488.0,49.0,1.0,0,27.4,Low,0,0,0,0,0
2025-09-24 09:40:00,491.0,49.0,1.0,0,27.5,Low,0,0,0,0,0
2025-09-24 09:50:00,497.0,49.0,1.0,0,27.5,Low,0,0,0,0,0
2025-09-24 10:00:00,502.0,49.0,1.0,0,27.5,Medium,0,0,0,0,0
2025-09-24 10:10:00,511.0,48.5,1.0,0,27.5,Medium,0,0,0,0,0
2025-09-24 10:20:00,517.0,48.5,0.0,0,27.5,Medium,0,0,0,0,0
2025-09-24 10:30:00,519.0,48.5,0.0,0,27.5,Medium,0,0,0,0,0
2025-09-24 10:40:00,520.0,48.5,0.0,0,27.5,Medium,0,0,0,0,0
2025-09-24 10:50:00,528.0,48.0,0.0,0,27.5,Medium,0,0,0,0,0
2025-09-24 11:00:00,531.0,48.0,0.0,0,27.4,Medium,0,0,0,0,0
2025-09-24 11:10:00,534.0,48.0,0.0,0,27.4,Medium,0,0,0,0,0
2025-09-24 11:20:00,537.0,48.0,0.0,0,27.4,Medium,0,0,0,0,0
2025-09-24 11:30:00,543.0,47.5,0.0,0,27.4,Medium,0,0,0,0,0
2025-09-24 11:40:00,555.0,47.5,0.0,0,27.4,Medium,0,0,0,0,0
2025-09-24 11:50:00,562.0,47.0,0.0,0,27.4,Medium,0,0,0,0,0
2025-09-24 12:00:00,572.0,47.0,0.0,0,27.3,Medium,0,0,0,0,0
2025-09-24 12:10:00,576.0,47.0,0.0,0,27.3,Medium,0,0,0,0,0
2025-09-24 12:20:00,574.0,46.5,0.0,0,27.3,Medium,0,0,0,0,0
2025-09-24 12:30:00,576.0,46.5,0.0,0,27.3,Medium,0,0,0,0,0
2025-09-24 12:40:00,586.0,46.5,0.0,0,27.3,Medium,0,0,0,0,0
2025-09-24 12:50:00,591.0,46.5,0.0,0,27.3,Medium,0,0,0,0,0
2025-09-24 13:00:00,606.0,46.5,0.0,0,27.3,Medium,0,0,0,0,0
2025-09-24 13:10:00,627.0,47.0,0.0,0,27.3,Medium,0,0,0,0,0
2025-09-24 13:20:00,635.0,46.5,0.0,0,27.3,Medium,0,0,0,0,0
2025-09-24 13:30:00,639.0,46.5,0.0,0,27.3,Medium,0,0,0,0,0
2025-09-24 13:40:00,640.0,47.0,0.0,0,27.3,Medium,0,0,0,0,0
2025-09-24 13:50:00,637.0,47.0,0.0,0,27.3,Medium,0,0,0,0,0
2025-09-24 14:00:00,632.0,47.0,0.0,0,27.3,Medium,0,0,0,0,0
2025-09-24 14:10:00,630.0,47.0,0.0,0,27.3,Medium,0,0,0,0,0
2025-09-24 14:20:00,623.0,47.0,0.0,0,27.3,Medium,0,0,0,0,0
2025-09-24 14:30:00,615.0,47.0,0.0,0,27.2,Medium,0,0,0,0,0
2025-09-24 14:50:00,600.0,47.0,0.0,0,27.3,Medium,0,0,0,0,0
2025-09-24 15:00:00,599.0,47.5,0.0,0,27.3,Medium,0,0,0,0,0
2025-09-24 15:10:00,589.0,47.5,0.0,0,27.2,Medium,0,0,0,0,0
2025-09-24 15:20:00,578.0,47.5,0.0,0,27.3,Medium,0,0,0,0,0
2025-09-24 15:30:00,571.0,47.5,0.0,0,27.2,Medium,0,0,0,0,0
2025-09-24 15:40:00,571.0,47.5,0.0,0,27.3,Medium,0,0,0,0,0
2025-09-24 15:50:00,571.0,47.5,0.0,0,27.3,Medium,0,0,0,0,0
2025-09-24 16:00:00,571.0,48.0,0.0,0,27.2,Medium,0,0,0,0,0
2025-09-24 16:10:00,571.0,48.0,0.0,0,27.2,Medium,0,0,0,0,0
2025-09-24 16:20:00,572.0,48.0,0.0,0,27.2,Medium,0,0,0,0,0
2025-09-24 16:30:00,572.0,48.5,0.0,0,27.2,Medium,0,0,0,0,0
2025-09-24 16:40:00,571.0,48.5,0.0,0,27.2,Medium,0,0,0,0,0
2025-09-24 16:50:00,566.0,48.5,0.0,0,27.2,Medium,0,0,0,0,0
2025-09-24 17:00:00,559.0,48.5,0.0,0,27.2,Medium,0,0,0,0,0
2025-09-24 17:10:00,549.0,49.0,0.0,0,27.2,Medium,0,0,0,0,0
2025-09-24 17:20:00,541.0,49.0,0.0,0,27.2,Medium,0,0,0,0,0
2025-09-24 17:30:00,532.0,49.0,0.0,0,27.2,Medium,0,0,0,0,0
2025-09-24 17:40:00,524.0,49.0,0.0,0,27.2,Medium,0,0,0,0,0
2025-09-24 18:00:00,519.0,49.0,0.0,0,27.2,Medium,0,0,0,0,0
2025-09-24 18:10:00,509.0,49.0,0.0,0,27.2,Medium,0,0,0,0,0
2025-09-24 18:20:00,503.0,49.0,0.0,0,27.2,Medium,0,0,0,0,0
2025-09-24 18:30:00,502.0,49.0,0.0,0,27.2,Medium,0,0,0,0,0
2025-09-24 18:40:00,500.0,49.0,0.0,0,27.2,Low,0,0,0,0,0
